,body,category_info.name,epoch_time,id,location_info.address,location_info.plz,price,subject,type,user_alias,rooms,size,type_param
562,"Belle maison individuelle, au calme, à 2.5 km de Moudon, avec une aperçu sur les Alpes, située sur une grande parcelle en intimité, calme et bien ensoleillé. A proximité des transports publics.  

La villa est composée comme suit : 

Rez-de-chaussée :  hall d'entrée avec accès direct au garage,  cuisine semi-ouverte salon avec cheminée et salle à manger avec accès piscine / jardin / terrain de pétanque buanderie et dressing.

Etage :  suite parentale avec sa salle de douche attenante  3 grandes chambres à coucher salle de bains (douche, baignoire, lavabo) WC séparé.  Sous-sol (villa complètement excavée) :  carnotzet,  abri atomique transformé en cave diverses pièces, local technique. 

Détails techniques : Chauffage au sol par pompe à chaleur géothermique neuve. Adoucisseur d'eau. Piscine (9x4m) chauffée par pompe à chaleur.  

2 garages simples et 2 places de parc extérieures complètent cette jolie propriété. 

Pour plus d'informations. E. Dutoit (tél. 076 454 18 77)",Maisons,1539001047,18317041,,1514, 1'150'000.-,Belle maison au calme entre Lausanne et Fribourg,s,AP Sàrl,6,240m²,Offres de vente
563,"A remettre de suite ou à convenir, charmant appartement atypique en attique dans le quartier du Rôtillon.
3.5 pièces moderne (65m2) dans immeuble ancien, meublé ou non, avec grande terrasse privative de plain-pied. Situation très ensoleillée. Le ménage 1x par semaine est inclus dans le loyer.
Cuisine agencée, deux chambres, chauffage au sol.",Appartements,1539000880,23915049,Ruelle de Bourg 11,1003, 2'650.- par mois,3.5 pièces avec grande terrasse privée - disp,u,Joël Marchetti,3.5,65m²,Offres de location
564,"Pré-du-Marché 9 
Au c?ur de la ville 
VISITES et Renseignements : Domicim Vevey, .",Appartements,1538996915,22745151,9 Pré-du-Marché,1004, 2'000.- par mois,Appartement de 3.5 pièces au 2ème étage,u,Domicim Vevey Gérance,3.5,,Offres de location
565,"Magnifique appartement modÃ¨rne de 4.5 piÃ¨ces en duplex situÃ© au rez-de-chaussÃ©e avec jardin et balcon dans un quartier calme & residentielle. 

ComposÃ© d'un hall, sÃ©jour ouvert Ã  une grande cuisine Ã©quipÃ©e, 1 wc visiteur .
A l'Ã©tage ;3 chambres lumineuse, une salle de douche, une salle de bain, et une colonne avec lave-linge et sÃ¨che-linge. 

Loyer: CHF 3'150.- + Charges CHF 170.-

Pour toute demande de location ou information pour cet appartement, merci de vous adresser Ã  la GÃ©rance FranÃ§ois GuÃ©don SA au 

Pour les visites : Packimpex",Appartements,1538993675,22046002,Route d'Oron 33F,1010, 3'320.- par mois,Appartement duplex modÃ¨rne de 4.5 piÃ¨ces avec,u,Nestec SA,4.5,,Offres de location
566,"Appartement 4.5p au deuxième étage à Cheseaux-sur-Lausanne.

1 cuisine ouverte sur séjour, 3 chambres, 1 salle de bain wc, 1 salle de douche wc, 2 balcons.

Buanderie commune, cave, jardin commun, place de jeu enfants, place de grillades. Possibilité place de parc intérieur à 150.-

libre dès le 01.01.19.",Appartements,1538983747,23908197,route d'Yverdon 6b,1033, 2'760.- par mois,Appartement 4p à Cheseaux,u,Catherine Gringet,4.5,110m²,Offres de location
567,"Restaurant à remettre dans le canton de Vaud en Broye - Vully. Situé en centre ville, très belle visibilité, clientèle fidèle et parking à proximité. Loyer de CHF4?100.-/mois charges comprises comprenant le restaurant, la salle fumoir, sous-sol et plusieurs chambres. Chambre froide, chambre congélateur. Jeux loterie romande. CA annuel d?environ CHFk300.-. Les chambres sont louées pour un montant total mensuel d?environ CHF3?000.

Pour tout renseignement complémentaire sur ce bien ou pour avoir accès aux dernières mises à jour (loyer, prix de vente, etc), merci de nous contacter au +41 26 424 00 74 référence VDAC46",Objets commerciaux,1538979717,21805249,,1000, 270'000.-,Vdac46 - Restaurant en centre ville,s,Transgate SA,,,Offres de vente
568,"Locaux exploités comme institut de beauté à louer sur les hauteurs de Lausanne. Idéals pour même activité ou bureaux. Superficie  de 120m2, lumineux, avec kitchenette et 2 WC. 2 places de parc également incluses dans le loyer de CHF3?200.-/mois charges comprises.

Pour tout renseignement complémentaire sur ce bien ou pour avoir accès aux dernières mises à jour (loyer, prix de vente, etc), merci de nous contacter au +41 21 323 00 74 référence PVDA21.",Objets commerciaux,1538979689,20728783,,1000, 3'200.- par mois,Pvda21 - Locaux commerciaux à louer à Lausanne.,u,Transgate SA,,,Offres de location
569,"Joli restaurant à remettre sur le district de Lausanne. Etablissement récent, situé dans un immeuble de qualité dans une zone commerciale qui ne cesse de se développer. 130 places intérieures et une grande terrasse ombragée de 60 places. Dispose d?une salle de conférence de 25 places et d?un espace de stockage d?environ 100m2. Très grand parking à proximité. Ouvert 7 jours/7. Loyer de CHF6?450.-/mois. Belle opportunité pour faire des banquets, soirées à thème avec musique.

Pour tout renseignement complémentaire sur ce bien ou pour avoir accès aux dernières mises à jour (loyer, prix de vente, etc), merci de nous contacter au +41 21 323 00 74 référence AZAA34",Objets commerciaux,1538979504,21800117,,1000, 230'000.-,Azaa34 - Restaurant sur le district de Lausanne.,s,Transgate SA,,,Offres de vente
570,"proche des commerces, transports publics et autoroute,
cuisine agencée ouverte, séjour, 1 chambre à coucher, salle de bains-WC.
 Place de parc Fr. 70.00",Appartements,1538927359,22720578,Route de Lausanne 86,1052, 1'830.- par mois,"Appartement neuf de 2,5 pièces dans les combl",u,Golay Immobilier SA,2.5,67m²,Offres de location
571,"Magnifique maison indépendante de 267m2 située dans une zone résidentielle et calme à San Fernando.

Cette maison se compose d'1 hall d'entrée, d'1 salon/salle à manger avec cheminée, d'1 immense cuisine totalement équipée, d'1 buanderie avec dressing, d'1 petite salle de douches avec toilettes invités.

Immense escalier donnant accès à l'étage par une verrière dessinée, réalisée et signée par le célèbre architecte ""Giraldo"".

L'étage se compose de 2 chambres à coucher climatisées avec dressing, balcon et 1 salle de douches, 1 suite parentale climatisée avec immense dressing et 1 immense salle de bains avec 1 baignoire jacuzzi et douche.

Le jardin comprend 1 coin repas, 1 piscine indépendante.

Immense garage en sous-sol (possibilité de garer 5 voitures).

Prix : 609'000? soit environ 639450CHF",Immobilier de vacances,1538922085,15286141,San Fernando - Maspalomas,1018, 639'450.-,Gran Canaria - Mapalomas - Maison,s,EasyHomeCanary,5,267m²,Offres de vente
572,"Appartement situé à Playa del Ingles, 50m2, 2ème étage sans ascenseur, 2 chambres (une double et l'autre avec 2 lits séparés). Entièrement rénové, y compris l'eau et l'électricité. Grand balcon donnant sur la rue. Actuellement loué. Résidence sans exploitation touristique, avec 3 piscines, sécurité 24 heures sur 24, jardin communautaire. Le personnel d'administration et de maintenance est présent tous les jours jusqu'à 15h. Frais de copropriété de 90e, électricité et eau non inclus.
Résidence à deux pas de la plage. Restaurants et commerces à proximité.
Prix : 247'600e soit environ 290'000chf",Immobilier de vacances,1538922067,19575275,Gran Canaria - Maspalomas - Playa del Ingles,1018, 290'000.-,Gran Canaria - Playa del Ingles - Appartement 50m2,s,EasyHomeCanary,3,50m²,Offres de vente
573,"L'appartement situé au 3ème étage est composé comme suit:
Entrée, séjour, cuisine entièrement agencée, trois chambres, salle de douche/WC, salle de bains/WC, trois balcons.
Cave et buanderie commune.
Avec parc extérieure et garage à CHF 230.00/mois
Visites : M. Boudet, locataire au",Appartements,1538903858,22729907,23 Route du Signal,1018, 3'160.- par mois,Appartement de 4½ pièces,u,Domicim Lausanne Gérance,4.5,,Offres de location
574,"Magnifique situation dominante sur la commune d'Epalinges pour cette très belle bâtisse de 8 pièces avec piscine, entièrement transformée en 2008 dans un style résolument contemporain.
Cette propriété bénéficie d'un cadre très agréable, proche de toutes les commodités (écoles, commerces et transports publics). La maison bénéficie d'une orientation sud-ouest, ce qui lui fait profiter d'un excellent ensoleillement et d'une très belle vue dégagée.

Elle comprend, pour le logement principal :  

Au rez-de-chaussée : un hall d'entrée très spacieux avec dressing, un grand salon - salle à manger avec cheminée, une cuisine parfaitement équipée, une chambre (ou bureau bibliothèque), une salle de bains, un WC-visiteurs, un garage, une chaufferie et une buanderie.
Au 1er étage : deux très grandes chambres enfants avec mezzanine, une belle chambre parentale sur deux niveaux avec dressing. Une salle-de-bains et un wc complètent l'étage.
Au sous-sol : un local citerne avec le local technique de la piscine.

Pour le logement secondaire:
Au rez-de-chaussée : une entrée séparée, un séjour, une cuisine et une salle de bains.
Au 1er étage : deux chambres à coucher.

Il est possible également et facilement de réunir les deux logements pour en former qu'un.

Cette propriété dispose également d'un splendide jardin avec piscine, de plusieurs terrasses dont une couverte et d'environ 6 places de parc extérieures.",Maisons,1538902391,13656756,,1066, 2'800'000.-,Magnifique ancienne bâtisse comprenant deux l,s,GS immobilier S.A.,Plus de 7,400m²,Offres de vente
575,"Vous êtes à la recherche d?une vue dégagée sur le lac ainsi que de beaux volumes, le tout proche des transports, des grandes commodités et du centre-ville ? Cette villa est alors faite pour vous !

Sise à Chailly, le quartier très prisé de Lausanne, cette luxueuse villa érigée en 2008, par l'actuel propriétaire, saura vous séduire par sa situation de premier ordre ainsi que par sa construction traditionnelle traitant avec respect notre architecture! Composée de trois niveaux plus le sous-sol, ce bien de 7 pièces profite également d'un studio avec entrée indépendante et peut également servir de chambre à coucher supplémentaire.

Au rez, vous découvrirez une spacieuse et lumineuse pièce de vie. Elle est pourvue d'un grand salon et d'un espace dînatoire communicant avec une magnifique cuisine à l'américaine semi-ouverte. Cette dernière est entièrement équipée avec des électroménagers de qualité et des matériaux de standing. Ce niveau propose également un wc visiteur ainsi que divers accès extérieurs comme la véranda et sa terrasse de plus de 60 m2.

En découvrant la partie supérieure, l'espace nuit se compose d'une chambre parentale pourvue d'une salle de bains privatives et d'un dressing, deux grandes chambres à coucher, un living ainsi qu'une salle de bains avec douche, baignoire et wc.

Pour ce qui est du dernier étage, il profite d'une pièce très lumineuse d'environ 40 m2, idéale pour un bureau ou comme bibliothèque donnant accès à la terrasse ""roof-top"" de 100 m2 vous offrant un panorama d'exception sur Lausanne, le lac Léman et ses montagnes avoisinantes. Cet endroit vous promet des moments fabuleux passé en famille ou avec vos amis.

Un soin tout particulier a été apporté aux aménagements extérieurs avec deux terrasses de plus de 40 m2 sur un jardin privatif de quelque 600 m2 avec ses arbres séculaires et sa superbe piscine naturelle, le tout dans un cadre privatif où le calme est absolu.

Pour conclure, cette villa excavée propose également une salle de jeux de plus de 60 m2, une buanderie, une cave à vin, deux places extérieures sous-couvert et un garage box à proximité immédiate.

Vous l'aurez compris, cet objet est une occasion rare, alors n'attendez plus et contactez-nous ! Raphaël Coppola -",Maisons,1538885435,21960788,,1012, 3'500'000.-,Situation de prestige au coeur de la ville,s,ImmoSky AG - Suisse Romande,Plus de 7,400m²,Offres de vente
576,"Appartement meublé de 1.5 pièces au 2ème étage n° 203, pour un loyer de CHF 1'050.00 tout compris, au sein de la ""Résidence Cité"" à quelques pas seulement de toutes les commodités et du centre historique de la ville.

Le logement est meublé et comprend un service all-inclusive, une cuisine agencée ouverte sur la chambre/pièce à vivre et d'une salle de douches avec wc.

Cette location offre un service all-inclusive qui comprend; un service de nettoyage hebdomadaire et le changement de la literie toutes les deux semaines, le téléréseau, une télévision et un système de sécurité tout particulier.

Date de location: 15 novembre 2018 avec possibilité de faire une location de courte durée.

La Résidence Cité se trouve à moins de 15 minutes de la gare à pieds, à 5 minutes du métro et à 20 minutes de l'université et de l'EPFL. L'autoroute quant à elle est à 10 minutes de voiture et l'aéroport de Genève à 40 minutes en voiture ou en train.",Appartements,1538799123,23851617,Avenue de Menthon 16,1005, 1'050.- par mois,Avenue de Menthon 16 à 1005 Lausanne,u,Ifomob S.A,1,,Offres de location
577,"Laissez-vous séduire par ce vaste et lumineux appartement qui bénéficie d'un balcon.

Cet appartement se compose comme suit:
- 1 hall d'entrée avec armoires murales,
- 1 vaste et lumineux séjour avec coin à manger, 
- 1 cuisine agencée habitable, 
- 3 chambres à coucher,
- 1 salle de bains/WC/lavabo,
- 1 cagibi 
- 1 cave complète ce bien.

Place de parc intérieure disponible !  

BAIL FIXE DE DURÉE DÉTERMINÉE DE 5 ANS, AVEC POSSIBILITÉS DE RESILIATION UNILATÉRALE PAR LE LOCATAIRE.

Documents nécessaires : 

- Demande d'inscription dûment remplie, datée et signée (à télécharger sur notre site internet)
- Copie de vos 3 dernières fiches de salaire
- Attestation originale de l?Office des poursuites, datant de moins de 3 mois
- Copie de votre pièce d'identité (si nationalité suisse) ou permis de séjour

Les dossiers doivent être envoyés par poste ou déposés directement à notre agence (pas de fax ni de mail)

Seuls les dossiers complets seront étudiés.",Appartements,1538758130,23846101,Chemin du Furet 11,1018, 2'165.- par mois,Logement idéal pour famille quartier Bléchere,u,Apleona Real Estate SA,4.5,107m²,Offres de location
